image,cell_id,label,stage1_dead_prediction,dead_probability,borderline_ghost,dead_stage1_correct,dead_missed,stage2_morphology_prediction,final_prediction
Data_MC/images/PS_RBCs_NPs_1-10_5_3hrs_1.tif,44,Healthy,NotDead,2.3889210791772086e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-10_5_3hrs_2.tif,33,Healthy,NotDead,2.9855009363588536e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-10_5_3hrs_3.tif,41,Healthy,NotDead,8.868833907493823e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-10_6_15hrs_2.tif,39,Dead,Dead,0.9999971447053708,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_6_15hrs_4.tif,11,Healthy,NotDead,2.4912387036613026e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-10_6_3hrs_1.tif,42,Healthy,NotDead,0.9822168040913785,True,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-10_6_3hrs_3.tif,71,Dead,Dead,0.9999873988554768,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_7_15hrs_2.tif,34,Healthy,NotDead,1.6211442868119263e-05,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-10_7_15hrs_3.tif,8,Crenated,NotDead,9.326521624331008e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-10_7_15hrs_3.tif,25,Dead,Dead,0.9999967722561709,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-10_7_15hrs_3.tif,53,Dead,Dead,0.9999793433655066,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_1_15hrs_2.tif,32,Crenated,NotDead,3.662237914148214e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-200_1_15hrs_3.tif,20,Stressed,NotDead,2.5505324630081816e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-200_1_15hrs_3.tif,38,Stressed,NotDead,2.388918065809875e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-200_1_15hrs_3.tif,53,Dead,Dead,0.9999969916714803,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_1_15hrs_4.tif,52,Dead,Dead,0.9999959333369564,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_1_3hrs_1.tif,50,Stressed,NotDead,3.4712983401075093e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-200_1_3hrs_2.tif,29,Stressed,NotDead,3.5095512449512256e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-200_1_3hrs_3.tif,47,Crenated,NotDead,2.3889210465366517e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-200_1_3hrs_4.tif,5,Stressed,NotDead,2.3889203677462945e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-200_2_15hrs_3.tif,21,Stressed,NotDead,2.4080956733119052e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-200_2_15hrs_3.tif,67,Dead,Dead,0.9999969189809008,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_2_15hrs_4.tif,48,Dead,Dead,0.9999970757249171,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_2_3hrs_1.tif,16,Stressed,NotDead,3.510339582457611e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-200_2_3hrs_3.tif,48,Crenated,NotDead,2.3889210905014835e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-200_2_3hrs_3.tif,61,Healthy,NotDead,2.3874973149595746e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-200_2_3hrs_4.tif,48,Crenated,NotDead,3.510337709733413e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-200_3_15hrs_1.tif,54,Dead,Dead,0.9999819794890857,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_3_15hrs_2.tif,39,Crenated,NotDead,3.5103388517088163e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-200_3_15hrs_3.tif,60,Dead,Dead,0.9999968789426165,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_3_15hrs_4.tif,16,Healthy,NotDead,2.450538641340927e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-200_3_15hrs_4.tif,41,Dead,Dead,0.9999972436305292,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_4_15hrs_3.tif,26,Crenated,NotDead,2.408096390515979e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-200_4_15hrs_3.tif,56,Dead,Dead,0.9999969321220413,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_4_3hrs_3.tif,36,Healthy,NotDead,2.491256507308748e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-200_4_3hrs_3.tif,61,Crenated,NotDead,2.38891986170664e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-200_5_15hrs_1.tif,79,Dead,Dead,0.9998383050004515,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_5_15hrs_2.tif,47,Dead,Dead,0.9999970666810899,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_5_15hrs_3.tif,58,Dead,Dead,0.999996566614727,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-200_5_3hrs_4.tif,71,Stressed,NotDead,2.407576142227086e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-200_6_15hrs_3.tif,27,Crenated,NotDead,2.4782894421093715e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-200_6_15hrs_4.tif,37,Stressed,NotDead,2.4080984333263444e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-200_6_3hrs_3.tif,21,Stressed,NotDead,3.3570277087058287e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-20_1_15hrs_1.tif,8,Healthy,NotDead,2.4777484893823143e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-20_1_15hrs_1.tif,30,Stressed,NotDead,2.4944506743507233e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-20_1_15hrs_3.tif,40,Dead,Dead,0.9999967485459269,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_1_15hrs_4.tif,37,Dead,Dead,0.9999943463787602,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_2_15hrs_1.tif,41,Dead,Dead,0.9999972941136605,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_2_3hrs_2.tif,48,Healthy,NotDead,2.3883837881877312e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-20_2_3hrs_3.tif,1,Stressed,NotDead,2.4585528717313565e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-20_2_3hrs_4.tif,27,Stressed,NotDead,3.1178175009527465e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-20_3_15hrs_2.tif,51,Dead,Dead,0.9999972636478216,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_3_3hrs_3.tif,36,Healthy,NotDead,2.411911425470592e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-20_3_3hrs_3.tif,78,Dead,Dead,0.9999950484234865,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_3_3hrs_4.tif,31,Healthy,NotDead,4.6501499124662615e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-20_3_3hrs_4.tif,60,Healthy,NotDead,2.4093775226052827e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-20_4_15hrs_2.tif,4,Crenated,NotDead,3.1299681045870997e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-20_4_15hrs_2.tif,53,Dead,Dead,0.9999973702620103,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_4_15hrs_3.tif,41,Dead,Dead,0.9999973464751581,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_4_15hrs_3.tif,44,Dead,Dead,0.9999972003085054,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_4_15hrs_4.tif,51,Dead,Dead,0.9999972619340752,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_4_3hrs_1.tif,48,Healthy,NotDead,2.399413269849049e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-20_4_3hrs_3.tif,32,Healthy,NotDead,2.372094862534979e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-20_5_15hrs_1.tif,42,Healthy,NotDead,3.2953213958686334e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-20_5_15hrs_3.tif,47,Crenated,NotDead,2.4179930468992694e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-20_5_15hrs_4.tif,22,Crenated,NotDead,2.833541503100001e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-20_5_3hrs_2.tif,77,Healthy,NotDead,3.0660098693235938e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-20_6_15hrs_2.tif,53,Dead,Dead,0.9999963983482598,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_6_15hrs_3.tif,16,Healthy,NotDead,2.4179834827720015e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-20_6_15hrs_4.tif,67,Dead,Dead,0.9999974952294881,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_6_15hrs_4.tif,70,Dead,Dead,0.9999972908539237,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-20_6_3hrs_1.tif,87,Crenated,NotDead,2.8558157827429653e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-20_6_3hrs_2.tif,13,Stressed,NotDead,2.4179960237402653e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-20_6_3hrs_3.tif,50,Crenated,NotDead,2.3856809896471987e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-50_1_15hrs_2.tif,39,Crenated,NotDead,3.199813015997144e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_1_15hrs_2.tif,46,Dead,Dead,0.9999953877056268,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_1_3hrs_1.tif,23,Crenated,NotDead,2.451504858447251e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_1_3hrs_1.tif,43,Healthy,NotDead,3.054016786774305e-05,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-50_2_15hrs_1.tif,7,Stressed,NotDead,2.417992697623106e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_2_15hrs_1.tif,21,Stressed,NotDead,2.4179968324267165e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_2_15hrs_1.tif,74,Dead,Dead,0.9999972632602399,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_2_15hrs_2.tif,63,Dead,Dead,0.9999973374850232,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_2_15hrs_2.tif,125,Crenated,NotDead,3.239701094392977e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-50_2_15hrs_3.tif,71,Dead,Dead,0.9999961562189386,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_2_15hrs_4.tif,19,Crenated,NotDead,2.4179913207245107e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-50_2_3hrs_1.tif,21,Stressed,NotDead,2.4179935127488505e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_2_3hrs_1.tif,23,Healthy,NotDead,2.4179946257474327e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_2_3hrs_1.tif,54,Stressed,NotDead,2.397453363389701e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_2_3hrs_2.tif,23,Healthy,NotDead,3.580375119049961e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-50_2_3hrs_3.tif,32,Healthy,NotDead,1.5071674785205325e-05,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_3_15hrs_1.tif,31,Healthy,NotDead,5.001743563448624e-05,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-50_3_15hrs_1.tif,61,Dead,Dead,0.9999962412722848,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_3_15hrs_3.tif,17,Healthy,NotDead,2.4110895837647917e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-50_3_15hrs_4.tif,7,Stressed,NotDead,2.510724446902479e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_3_15hrs_4.tif,110,Healthy,NotDead,2.4034896707325615e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-50_3_3hrs_3.tif,9,Crenated,NotDead,2.417996469605832e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-50_3_3hrs_3.tif,17,Healthy,NotDead,2.4174794190923166e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-50_3_3hrs_4.tif,60,Healthy,NotDead,2.41898509896199e-05,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-50_4_15hrs_2.tif,47,Dead,Dead,0.9999973564674524,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_4_15hrs_4.tif,40,Stressed,NotDead,3.052779949830331e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_4_15hrs_4.tif,61,Dead,Dead,0.9999974675673523,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_1.tif,6,Stressed,NotDead,2.8431828122954528e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_1.tif,22,Stressed,NotDead,2.4174785242525587e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_2.tif,70,Crenated,NotDead,3.1707950096659943e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_2.tif,71,Crenated,NotDead,3.2397007260209776e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_3.tif,14,Healthy,NotDead,2.4179955048220236e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_3.tif,21,Healthy,NotDead,1.292565711485949e-05,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_4_3hrs_4.tif,67,Stressed,NotDead,3.0069972818402846e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_5_15hrs_1.tif,14,Stressed,NotDead,2.4147460261358944e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_5_3hrs_1.tif,5,Stressed,NotDead,3.0527866324847608e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_NPs_1-50_5_3hrs_1.tif,38,Stressed,NotDead,3.1943587447402777e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_5_3hrs_1.tif,42,Stressed,NotDead,1.809701188393298e-05,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_5_3hrs_3.tif,51,Stressed,NotDead,2.8431817440388585e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-50_5_3hrs_3.tif,79,Dead,Dead,0.999997317565146,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_5_3hrs_4.tif,49,Healthy,NotDead,2.417992293501925e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_NPs_1-50_6_15hrs_2.tif,78,Dead,Dead,0.9999973441471638,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_6_15hrs_3.tif,60,Dead,Dead,0.9999966495479712,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_6_15hrs_4.tif,5,Stressed,NotDead,2.417984386715588e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_6_15hrs_4.tif,65,Dead,Dead,0.9999973497480386,False,True,False,,Dead
Data_MC/images/PS_RBCs_NPs_1-50_6_3hrs_3.tif,22,Stressed,NotDead,2.4179971450655202e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_NPs_1-50_6_3hrs_3.tif,40,Healthy,NotDead,2.8431803146267143e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_control_1_15hrs_1.tif,13,Crenated,NotDead,2.3714643265781987e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_1_15hrs_3.tif,22,Crenated,NotDead,2.4179955887548843e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_1_3hrs_1.tif,75,Crenated,NotDead,2.6498513117090283e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_1_3hrs_2.tif,47,Crenated,NotDead,3.0520771148179193e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_1_3hrs_3.tif,32,Stressed,NotDead,1.3886054694656202e-05,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_2_15hrs_2.tif,64,Dead,Dead,0.9999948366719477,False,True,False,,Dead
Data_MC/images/PS_RBCs_control_2_15hrs_3.tif,51,Dead,Dead,0.9999973966647382,False,True,False,,Dead
Data_MC/images/PS_RBCs_control_2_3hrs_1.tif,66,Crenated,NotDead,3.0527862059370747e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_2_3hrs_3.tif,30,Stressed,NotDead,2.417996962544855e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_2_3hrs_4.tif,59,Crenated,NotDead,2.417997453707521e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_3_15hrs_1.tif,35,Crenated,NotDead,9.152669274703484e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_3_15hrs_3.tif,21,Stressed,NotDead,1.8579481204983317e-05,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_3_15hrs_4.tif,20,Healthy,NotDead,2.3989022024384354e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_control_3_15hrs_4.tif,30,Stressed,NotDead,2.4179953569403168e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_3_15hrs_4.tif,44,Crenated,NotDead,2.417987140734823e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_3_3hrs_1.tif,22,Healthy,NotDead,2.8431831495812077e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_control_3_3hrs_3.tif,40,Healthy,NotDead,1.6646459515490264e-05,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_control_3_3hrs_4.tif,12,Healthy,NotDead,2.3733648939483487e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_control_4_15hrs_3.tif,50,Dead,Dead,0.9999905225342246,False,True,False,,Dead
Data_MC/images/PS_RBCs_control_4_3hrs_1.tif,27,Stressed,NotDead,9.121756473273734e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_4_3hrs_2.tif,81,Crenated,NotDead,2.708787369631871e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_4_3hrs_3.tif,55,Healthy,NotDead,2.4179904425380983e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_4_3hrs_3.tif,80,Crenated,NotDead,3.052786676227548e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_5_15hrs_1.tif,58,Crenated,NotDead,3.0527857087792043e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_5_15hrs_2.tif,36,Crenated,NotDead,3.0527857434181627e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_5_15hrs_2.tif,45,Crenated,NotDead,2.4000718622518846e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_5_15hrs_2.tif,60,Dead,Dead,0.9999972951024576,False,True,False,,Dead
Data_MC/images/PS_RBCs_control_5_15hrs_4.tif,75,Dead,Dead,0.9999728553658657,False,True,False,,Dead
Data_MC/images/PS_RBCs_control_5_3hrs_1.tif,38,Stressed,NotDead,2.4179978693750215e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_5_3hrs_2.tif,22,Stressed,NotDead,2.4179978469485164e-06,False,True,False,Stressed,Stressed
Data_MC/images/PS_RBCs_control_5_3hrs_2.tif,75,Crenated,NotDead,3.239700545942803e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_5_3hrs_3.tif,75,Crenated,NotDead,3.0527863762452867e-06,False,True,False,Crenated,Crenated
Data_MC/images/PS_RBCs_control_6_15hrs_1.tif,36,Healthy,NotDead,2.3720919679615093e-06,False,True,False,Healthy,Healthy
Data_MC/images/PS_RBCs_control_6_15hrs_2.tif,6,Healthy,NotDead,3.411809963660417e-06,False,True,False,Healthy,Healthy
