image,cell_id,label,ml_prediction,ml_confidence,final_decision,review_flag,review_reason,crenation_score,texture_score,prob_Crenated,prob_Dead,prob_Healthy,prob_Stressed
Data_for_model/images/Crenated_14.tif,65,,Stressed,0.5133333333333333,Stressed,True,low_confidence; ,0.11018127890463925,0.3768344029332336,0.4766666666666667,0.0,0.01,0.5133333333333333
Data_for_model/images/Crenated_14.tif,66,,Crenated,0.8666666666666667,Crenated,False,,0.24376632556942057,0.3543646472287483,0.8666666666666667,0.0,0.0033333333333333335,0.13
Data_for_model/images/Crenated_14.tif,67,,Crenated,1.0,Crenated,False,,0.3752655000353653,0.3000661991988593,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_14.tif,69,Crenated,Crenated,0.99,Crenated,True,crenated_but_low_crenation_score; ,0.11639901150086962,0.2751218817571775,0.99,0.0,0.0,0.01
Data_for_model/images/Crenated_14.tif,72,Crenated,Crenated,0.9933333333333333,Crenated,False,,0.23267775484064623,0.2616498555423702,0.9933333333333333,0.0,0.0,0.006666666666666667
Data_for_model/images/Crenated_14.tif,73,,Dead,0.92,Dead,False,,0.1299055575437842,0.5322339095826087,0.013333333333333334,0.92,0.06666666666666667,0.0
Data_for_model/images/Crenated_14.tif,75,Crenated,Crenated,1.0,Crenated,False,,0.31395083507238297,0.2154140579828971,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_14.tif,76,,Crenated,1.0,Crenated,False,,0.41470546718170154,0.2516214488525147,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_14.tif,77,,Crenated,0.9466666666666667,Crenated,False,,0.3849586079107331,0.2853489996333483,0.9466666666666667,0.0,0.0033333333333333335,0.05
Data_for_model/images/Crenated_14.tif,78,,Crenated,0.9933333333333333,Crenated,False,,0.23393744367045366,0.2459461604576227,0.9933333333333333,0.0,0.0,0.006666666666666667
Data_for_model/images/Crenated_14.tif,80,,Crenated,0.93,Crenated,False,,0.6817967248388269,0.2593330896446644,0.93,0.0,0.0,0.07
Data_for_model/images/Crenated_14.tif,81,,Crenated,0.5566666666666666,Crenated,True,low_confidence; ,0.6550743766142055,0.3723493467426821,0.5566666666666666,0.006666666666666667,0.04,0.39666666666666667
Data_for_model/images/Crenated_14.tif,85,,Crenated,0.9833333333333333,Crenated,False,,0.6880926213082902,0.2783945802957864,0.9833333333333333,0.0,0.0033333333333333335,0.013333333333333334
Data_for_model/images/Crenated_15.tif,1,,Crenated,0.6333333333333333,Crenated,True,crenated_but_low_crenation_score; ,0.0906546302848108,0.3764316235091871,0.6333333333333333,0.0,0.056666666666666664,0.31
Data_for_model/images/Crenated_15.tif,2,Stressed,Stressed,0.8233333333333334,Stressed,False,,0.04470213011925417,0.6127138082325754,0.02,0.0,0.15666666666666668,0.8233333333333334
Data_for_model/images/Crenated_15.tif,3,,Healthy,0.54,Healthy,True,low_confidence; healthy_but_irregular_or_textured; ,0.148159784651255,0.9334843008728804,0.016666666666666666,0.0,0.54,0.44333333333333336
Data_for_model/images/Crenated_15.tif,4,Stressed,Stressed,0.9666666666666667,Stressed,False,,0.06827957187219225,0.5876789122160814,0.006666666666666667,0.0,0.02666666666666667,0.9666666666666667
Data_for_model/images/Crenated_15.tif,5,,Healthy,0.8166666666666667,Healthy,True,healthy_but_irregular_or_textured; ,0.06683773597928933,0.927584768820302,0.01,0.0,0.8166666666666667,0.17333333333333334
Data_for_model/images/Crenated_15.tif,6,,Healthy,0.9066666666666666,Healthy,True,healthy_but_irregular_or_textured; ,0.011482490749152752,0.981887533106816,0.013333333333333334,0.0,0.9066666666666666,0.08
Data_for_model/images/Crenated_15.tif,7,,Stressed,0.5433333333333333,Stressed,True,low_confidence; ,0.07953046798178987,0.6024244850884327,0.03333333333333333,0.0,0.42333333333333334,0.5433333333333333
Data_for_model/images/Crenated_15.tif,8,,Stressed,0.63,Stressed,False,,0.09147660696345616,0.6317571194663845,0.056666666666666664,0.0033333333333333335,0.31,0.63
Data_for_model/images/Crenated_15.tif,9,,Stressed,0.86,Stressed,False,,0.17085883459613072,0.5316459905441977,0.08333333333333333,0.0,0.056666666666666664,0.86
Data_for_model/images/Crenated_15.tif,10,Healthy,Healthy,0.8533333333333334,Healthy,False,,0.03077042220901649,0.7315018367513308,0.0033333333333333335,0.0,0.8533333333333334,0.14333333333333334
Data_for_model/images/Crenated_15.tif,11,,Stressed,0.9633333333333334,Stressed,False,,0.09516637885074797,0.5531039453466451,0.023333333333333334,0.0,0.013333333333333334,0.9633333333333334
Data_for_model/images/Crenated_15.tif,12,,Stressed,0.5633333333333334,Stressed,True,low_confidence; ,0.018905545210306518,0.5860465992385736,0.3466666666666667,0.0,0.09,0.5633333333333334
Data_for_model/images/Crenated_15.tif,14,,Healthy,0.7833333333333333,Healthy,False,,0.030276015614053242,0.8876062360464381,0.0033333333333333335,0.0,0.7833333333333333,0.21333333333333335
Data_for_model/images/Crenated_15.tif,15,,Stressed,0.91,Stressed,False,,0.1100071014222136,0.5127986265995396,0.0033333333333333335,0.0,0.08666666666666667,0.91
Data_for_model/images/Crenated_15.tif,16,,Stressed,0.52,Stressed,True,low_confidence; ,0.15588504678953008,0.704842102512474,0.0033333333333333335,0.0,0.4766666666666667,0.52
Data_for_model/images/Crenated_15.tif,17,Healthy,Healthy,0.9533333333333334,Healthy,False,,0.04174723985437745,0.7545821067203592,0.0,0.0,0.9533333333333334,0.04666666666666667
Data_for_model/images/Crenated_15.tif,18,Stressed,Stressed,0.8566666666666667,Stressed,False,,0.1502625736443195,0.6378989359506797,0.006666666666666667,0.0,0.13666666666666666,0.8566666666666667
Data_for_model/images/Crenated_15.tif,19,,Stressed,0.5833333333333334,Stressed,True,low_confidence; ,0.2700571676972401,1.0022170047210786,0.043333333333333335,0.03,0.3433333333333333,0.5833333333333334
Data_for_model/images/Crenated_15.tif,20,,Stressed,0.5466666666666666,Stressed,True,low_confidence; ,0.16011266246090283,0.7911426810538573,0.04666666666666667,0.0033333333333333335,0.4033333333333333,0.5466666666666666
Data_for_model/images/Crenated_15.tif,21,,Stressed,0.58,Stressed,True,low_confidence; ,0.1347433795647629,0.3287429644472031,0.4033333333333333,0.0,0.016666666666666666,0.58
Data_for_model/images/Crenated_15.tif,23,,Stressed,0.7633333333333333,Stressed,False,,0.050398697124383274,0.5655517205132701,0.016666666666666666,0.0,0.22,0.7633333333333333
Data_for_model/images/Crenated_15.tif,24,,Healthy,0.6766666666666666,Healthy,False,,0.018434580427002856,0.6820349261954368,0.03,0.0,0.6766666666666666,0.29333333333333333
Data_for_model/images/Crenated_15.tif,25,,Healthy,0.8833333333333333,Healthy,True,healthy_but_irregular_or_textured; ,0.04132544085213652,0.9673489963928116,0.03,0.0,0.8833333333333333,0.08666666666666667
Data_for_model/images/Crenated_15.tif,26,,Stressed,0.6133333333333333,Stressed,False,,0.20613673373334396,0.6798639917599903,0.02666666666666667,0.0033333333333333335,0.3566666666666667,0.6133333333333333
Data_for_model/images/Crenated_15.tif,27,,Stressed,0.5833333333333334,Stressed,True,low_confidence; ,0.07105585936354819,0.5730334391899589,0.06,0.0,0.3566666666666667,0.5833333333333334
Data_for_model/images/Crenated_15.tif,28,,Crenated,0.9666666666666667,Crenated,True,crenated_but_low_crenation_score; ,0.08137993774814223,0.2954495610210338,0.9666666666666667,0.0,0.0,0.03333333333333333
Data_for_model/images/Crenated_15.tif,29,Healthy,Healthy,0.8266666666666667,Healthy,True,healthy_but_irregular_or_textured; ,0.12237022199263914,0.9472276685958492,0.0033333333333333335,0.0033333333333333335,0.8266666666666667,0.16666666666666666
Data_for_model/images/Crenated_15.tif,30,Stressed,Stressed,0.8966666666666666,Stressed,False,,0.08078813570914856,0.6065078114037465,0.01,0.0,0.09333333333333334,0.8966666666666666
Data_for_model/images/Crenated_15.tif,32,,Stressed,0.69,Stressed,False,,0.09637990914035532,0.4771142215870121,0.25,0.0,0.06,0.69
Data_for_model/images/Crenated_15.tif,33,Stressed,Stressed,0.8066666666666666,Stressed,False,,0.10441511274843718,0.6279232951488061,0.03,0.01,0.15333333333333332,0.8066666666666666
Data_for_model/images/Crenated_15.tif,34,,Healthy,0.6266666666666667,Healthy,False,,0.05696557634031896,0.6530009591561539,0.0,0.0,0.6266666666666667,0.37333333333333335
Data_for_model/images/Crenated_15.tif,35,,Crenated,0.52,Crenated,True,low_confidence; ,0.2480511054220006,0.4754301291250689,0.52,0.006666666666666667,0.03,0.44333333333333336
Data_for_model/images/Crenated_15.tif,36,,Stressed,0.5566666666666666,Stressed,True,low_confidence; ,0.09158703576070004,0.3190780349954844,0.4033333333333333,0.0,0.04,0.5566666666666666
Data_for_model/images/Crenated_15.tif,37,Healthy,Healthy,0.77,Healthy,False,,0.026454706917167004,0.7185332999909891,0.0,0.0,0.77,0.23
Data_for_model/images/Crenated_15.tif,38,,Stressed,0.88,Stressed,False,,0.05871593930743202,0.4324314088027453,0.05,0.0,0.07,0.88
Data_for_model/images/Crenated_15.tif,39,,Crenated,0.72,Crenated,False,,0.18930939239868383,0.4611139247521777,0.72,0.0,0.016666666666666666,0.2633333333333333
Data_for_model/images/Crenated_15.tif,40,,Stressed,0.8766666666666667,Stressed,False,,0.07148400335548044,0.4812688368783703,0.04666666666666667,0.0,0.07666666666666666,0.8766666666666667
Data_for_model/images/Crenated_15.tif,41,Stressed,Stressed,0.8666666666666667,Stressed,False,,0.31712874657895906,0.5608417844837404,0.1,0.0,0.03333333333333333,0.8666666666666667
Data_for_model/images/Crenated_15.tif,42,,Crenated,0.72,Crenated,True,crenated_but_low_crenation_score; ,0.09389692362996682,0.3687441299899616,0.72,0.0,0.0033333333333333335,0.27666666666666667
Data_for_model/images/Crenated_15.tif,43,Stressed,Stressed,0.9533333333333334,Stressed,False,,0.07887697616558487,0.4654052195197953,0.04666666666666667,0.0,0.0,0.9533333333333334
Data_for_model/images/Crenated_15.tif,44,,Healthy,0.6233333333333333,Healthy,True,healthy_but_irregular_or_textured; ,0.10665031321440055,0.7375813381435736,0.0,0.0,0.6233333333333333,0.37666666666666665
Data_for_model/images/Crenated_15.tif,45,Stressed,Stressed,0.9833333333333333,Stressed,False,,0.14544461157194577,0.4803469974369626,0.01,0.0,0.006666666666666667,0.9833333333333333
Data_for_model/images/Crenated_15.tif,46,Stressed,Stressed,0.8133333333333334,Stressed,False,,0.07578648785915243,0.520778520353817,0.02,0.0,0.16666666666666666,0.8133333333333334
Data_for_model/images/Crenated_15.tif,47,,Crenated,0.9833333333333333,Crenated,False,,0.16403624940139272,0.3306563136788994,0.9833333333333333,0.0,0.0,0.016666666666666666
Data_for_model/images/Crenated_15.tif,48,Stressed,Stressed,0.96,Stressed,False,,0.10707702956339293,0.5142601058182767,0.0033333333333333335,0.0,0.03666666666666667,0.96
Data_for_model/images/Crenated_15.tif,49,Crenated,Crenated,0.9966666666666667,Crenated,False,,0.19273569303156535,0.2815216099263333,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_15.tif,51,,Crenated,0.9866666666666667,Crenated,False,,0.19957419501653806,0.3940035732827874,0.9866666666666667,0.0,0.0,0.013333333333333334
Data_for_model/images/Crenated_15.tif,52,Stressed,Stressed,0.7533333333333333,Stressed,False,,0.6424289403113462,0.4465509496206317,0.23333333333333334,0.0,0.013333333333333334,0.7533333333333333
Data_for_model/images/Crenated_15.tif,53,Stressed,Stressed,0.9066666666666666,Stressed,False,,0.12625388713521368,0.4066711766979412,0.07333333333333333,0.0,0.02,0.9066666666666666
Data_for_model/images/Crenated_15.tif,54,,Crenated,0.5366666666666666,Crenated,True,low_confidence; ,0.29516213108766054,0.4622318221548313,0.5366666666666666,0.0,0.006666666666666667,0.45666666666666667
Data_for_model/images/Crenated_15.tif,55,,Crenated,0.8566666666666667,Crenated,False,,0.22683282411305783,0.3526165981112301,0.8566666666666667,0.0,0.0,0.14333333333333334
Data_for_model/images/Crenated_15.tif,57,,Stressed,0.47,Stressed,True,low_confidence; ,0.14587374046694124,0.3336859884180175,0.46,0.0,0.07,0.47
Data_for_model/images/Crenated_15.tif,58,,Stressed,0.9,Stressed,False,,0.05353087695667502,0.3943693648878417,0.06666666666666667,0.0,0.03333333333333333,0.9
Data_for_model/images/Crenated_15.tif,59,,Crenated,0.9866666666666667,Crenated,False,,0.4148679589825828,0.2721257572875596,0.9866666666666667,0.0,0.0,0.013333333333333334
Data_for_model/images/Crenated_15.tif,61,Stressed,Stressed,0.8966666666666666,Stressed,False,,0.34254136234751564,0.3846782981002155,0.08333333333333333,0.0,0.02,0.8966666666666666
Data_for_model/images/Crenated_15.tif,62,Crenated,Crenated,0.85,Crenated,False,,0.17522329124506197,0.3928090333130662,0.85,0.0,0.0,0.15
Data_for_model/images/Crenated_15.tif,64,Crenated,Crenated,1.0,Crenated,False,,0.24807226507804336,0.2660913401385203,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_15.tif,65,Stressed,Stressed,0.6933333333333334,Stressed,False,,0.20162090954340928,0.3801209423829018,0.30333333333333334,0.0,0.0033333333333333335,0.6933333333333334
Data_for_model/images/Crenated_15.tif,67,Crenated,Crenated,0.98,Crenated,True,crenated_but_low_crenation_score; ,0.06946209265917791,0.3215148786921148,0.98,0.0,0.0,0.02
Data_for_model/images/Crenated_15.tif,68,,Crenated,1.0,Crenated,False,,0.24600724438268173,0.2699214225614146,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_15.tif,70,,Crenated,1.0,Crenated,False,,0.2502155794675852,0.2233261493349596,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_15.tif,71,,Crenated,0.8933333333333333,Crenated,False,,0.39138650813550524,0.2233359177682365,0.8933333333333333,0.006666666666666667,0.04666666666666667,0.05333333333333334
Data_for_model/images/Crenated_15.tif,72,,Crenated,0.9866666666666667,Crenated,False,,0.4155843588329031,0.2453445018544402,0.9866666666666667,0.0,0.013333333333333334,0.0
Data_for_model/images/Crenated_15.tif,74,,Crenated,0.9933333333333333,Crenated,False,,0.28607906513786874,0.3096925735975829,0.9933333333333333,0.0,0.0,0.006666666666666667
Data_for_model/images/Crenated_15.tif,75,,Crenated,1.0,Crenated,False,,0.2610510761404772,0.230669419842321,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_15.tif,76,,Crenated,1.0,Crenated,False,,0.44066100775968986,0.2671464573805399,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_15.tif,77,,Crenated,0.6566666666666666,Crenated,False,,0.41572805815581837,0.369827858830328,0.6566666666666666,0.0,0.043333333333333335,0.3
Data_for_model/images/Crenated_15.tif,79,,Crenated,0.9933333333333333,Crenated,False,,0.5798912559609344,0.2653440613788851,0.9933333333333333,0.0,0.0,0.006666666666666667
Data_for_model/images/Crenated_15.tif,82,,Crenated,0.9966666666666667,Crenated,False,,0.26364997815857816,0.2994129156902298,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_15.tif,83,Crenated,Crenated,1.0,Crenated,False,,0.543784917298611,0.2758235357281813,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_15.tif,85,,Crenated,0.94,Crenated,False,,0.2551056108765991,0.236631292312151,0.94,0.0,0.006666666666666667,0.05333333333333334
Data_for_model/images/Crenated_15.tif,86,Crenated,Crenated,0.79,Crenated,False,,2.2707039082608937,0.4136787152690339,0.79,0.02666666666666667,0.02,0.16333333333333333
Data_for_model/images/Crenated_15.tif,87,,Crenated,0.7633333333333333,Crenated,False,,0.8609384325113051,0.3479898021312493,0.7633333333333333,0.006666666666666667,0.056666666666666664,0.17333333333333334
Data_for_model/images/Crenated_15.tif,170,Stressed,Stressed,0.7466666666666667,Stressed,False,,0.5125264947387482,0.3281828448306073,0.22333333333333333,0.0,0.03,0.7466666666666667
Data_for_model/images/Crenated_2.tif,1,,Stressed,0.6666666666666666,Stressed,False,,0.09968348176804076,0.5379630002191519,0.016666666666666666,0.0,0.31666666666666665,0.6666666666666666
Data_for_model/images/Crenated_2.tif,3,Stressed,Stressed,0.7766666666666666,Stressed,False,,0.03369655748811118,0.6839333101319168,0.013333333333333334,0.0,0.21,0.7766666666666666
Data_for_model/images/Crenated_2.tif,4,Stressed,Stressed,0.86,Stressed,False,,0.13888414077535072,0.4499539214753308,0.0033333333333333335,0.0,0.13666666666666666,0.86
Data_for_model/images/Crenated_2.tif,5,Stressed,Stressed,0.9266666666666666,Stressed,False,,0.2830778189306171,0.5168346418037851,0.043333333333333335,0.0,0.03,0.9266666666666666
Data_for_model/images/Crenated_2.tif,6,Stressed,Stressed,0.91,Stressed,False,,0.30165029046030856,0.5295359249119628,0.016666666666666666,0.0,0.07333333333333333,0.91
Data_for_model/images/Crenated_2.tif,7,Crenated,Crenated,0.9866666666666667,Crenated,True,crenated_but_low_crenation_score; ,0.058280542871429364,0.312023048511756,0.9866666666666667,0.0,0.0,0.013333333333333334
Data_for_model/images/Crenated_2.tif,9,Stressed,Stressed,0.9033333333333333,Stressed,False,,0.07586924980007392,0.6036430302057788,0.016666666666666666,0.0,0.08,0.9033333333333333
Data_for_model/images/Crenated_2.tif,10,,Stressed,0.9266666666666666,Stressed,False,,0.25869950851406265,0.4568308764789094,0.04,0.0,0.03333333333333333,0.9266666666666666
Data_for_model/images/Crenated_2.tif,11,,Stressed,0.88,Stressed,False,,0.15726179788240835,0.4998725462116349,0.11,0.0,0.01,0.88
Data_for_model/images/Crenated_2.tif,12,Healthy,Healthy,0.94,Healthy,False,,0.04838882004554357,0.7187109837499064,0.0,0.0,0.94,0.06
Data_for_model/images/Crenated_2.tif,13,,Healthy,0.6533333333333333,Healthy,True,healthy_but_irregular_or_textured; ,0.06567862781150668,0.7068914141160865,0.02666666666666667,0.0,0.6533333333333333,0.32
Data_for_model/images/Crenated_2.tif,14,,Stressed,0.52,Stressed,True,low_confidence; ,0.12468242397610718,0.4617945793193082,0.4666666666666667,0.0,0.013333333333333334,0.52
Data_for_model/images/Crenated_2.tif,15,,Stressed,0.8033333333333333,Stressed,False,,0.056540729385729405,0.4751145188790927,0.043333333333333335,0.0,0.15333333333333332,0.8033333333333333
Data_for_model/images/Crenated_2.tif,16,,Stressed,0.7633333333333333,Stressed,False,,0.06949942591331326,0.4428196541425949,0.21,0.0,0.02666666666666667,0.7633333333333333
Data_for_model/images/Crenated_2.tif,17,,Crenated,0.69,Crenated,False,,0.2122131020906104,0.4164429192587354,0.69,0.0,0.07,0.24
Data_for_model/images/Crenated_2.tif,18,,Crenated,0.9166666666666666,Crenated,False,,0.33960437295665014,0.1997105556462234,0.9166666666666666,0.02,0.006666666666666667,0.056666666666666664
Data_for_model/images/Crenated_2.tif,19,Stressed,Stressed,0.9366666666666666,Stressed,False,,0.3317352585173371,0.6348601558781967,0.03333333333333333,0.0,0.03,0.9366666666666666
Data_for_model/images/Crenated_2.tif,20,,Stressed,0.7,Stressed,False,,0.13024177138444726,0.6080039663738974,0.05333333333333334,0.0,0.24666666666666667,0.7
Data_for_model/images/Crenated_2.tif,21,,Crenated,0.8833333333333333,Crenated,True,crenated_but_low_crenation_score; ,0.021794317815659547,0.339696463618442,0.8833333333333333,0.0,0.016666666666666666,0.1
Data_for_model/images/Crenated_2.tif,22,Crenated,Crenated,0.85,Crenated,False,,0.21699250135747772,0.3108310517657304,0.85,0.0,0.006666666666666667,0.14333333333333334
Data_for_model/images/Crenated_2.tif,23,,Crenated,0.99,Crenated,True,crenated_but_low_crenation_score; ,0.06403302008309297,0.2363319361021824,0.99,0.0,0.0033333333333333335,0.006666666666666667
Data_for_model/images/Crenated_2.tif,24,,Stressed,0.6633333333333333,Stressed,False,,0.11471476983951212,0.4313844209623648,0.32666666666666666,0.0,0.01,0.6633333333333333
Data_for_model/images/Crenated_2.tif,26,Stressed,Stressed,0.9533333333333334,Stressed,False,,0.21121129672761152,0.4923516368582238,0.016666666666666666,0.0,0.03,0.9533333333333334
Data_for_model/images/Crenated_2.tif,27,Crenated,Crenated,0.9966666666666667,Crenated,False,,0.36796728219624053,0.2135735007423219,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_2.tif,28,,Crenated,1.0,Crenated,True,crenated_but_low_crenation_score; ,0.0977661062353361,0.2515795765286454,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_2.tif,31,,Crenated,0.5733333333333334,Crenated,True,low_confidence; ,0.49903937465935555,0.5005253108124372,0.5733333333333334,0.0033333333333333335,0.03666666666666667,0.38666666666666666
Data_for_model/images/Crenated_2.tif,32,,Crenated,0.9866666666666667,Crenated,False,,0.16148943830753015,0.2782926504098615,0.9866666666666667,0.0,0.0,0.013333333333333334
Data_for_model/images/Crenated_2.tif,34,,Stressed,0.35,Stressed,True,low_confidence; ,0.7237048275420809,0.7925574676153492,0.04,0.2733333333333333,0.33666666666666667,0.35
Data_for_model/images/Crenated_2.tif,36,,Stressed,0.53,Stressed,True,low_confidence; ,0.07139016168192158,0.6324956273856573,0.21666666666666667,0.0,0.25333333333333335,0.53
Data_for_model/images/Crenated_2.tif,37,,Stressed,0.8366666666666667,Stressed,False,,0.04572220840258878,0.5347599507679093,0.02,0.0,0.14333333333333334,0.8366666666666667
Data_for_model/images/Crenated_2.tif,38,,Crenated,1.0,Crenated,False,,0.1939166471990328,0.2211961867768603,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_2.tif,39,,Crenated,0.9833333333333333,Crenated,False,,0.2715536886620944,0.2512511692641278,0.9833333333333333,0.0,0.006666666666666667,0.01
Data_for_model/images/Crenated_2.tif,40,Crenated,Crenated,1.0,Crenated,False,,0.5765398630160555,0.2849015893235268,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_2.tif,41,,Crenated,0.7733333333333333,Crenated,False,,0.6534041786056136,0.3960615811961274,0.7733333333333333,0.0,0.01,0.21666666666666667
Data_for_model/images/Crenated_2.tif,42,,Crenated,0.9866666666666667,Crenated,True,crenated_but_low_crenation_score; ,0.13528962930417643,0.252598927958785,0.9866666666666667,0.0,0.0,0.013333333333333334
Data_for_model/images/Crenated_2.tif,44,,Crenated,0.7066666666666667,Crenated,False,,0.7963212494457653,0.3578975033100596,0.7066666666666667,0.0,0.01,0.2833333333333333
Data_for_model/images/Crenated_2.tif,45,,Crenated,0.9733333333333334,Crenated,False,,0.18038364338262114,0.236111199668165,0.9733333333333334,0.0033333333333333335,0.006666666666666667,0.016666666666666666
Data_for_model/images/Crenated_2.tif,46,,Crenated,0.91,Crenated,False,,0.1583124359840219,0.2328825305202828,0.91,0.006666666666666667,0.05,0.03333333333333333
Data_for_model/images/Crenated_2.tif,47,,Crenated,0.9133333333333333,Crenated,False,,0.38688287577421065,0.3068069183898818,0.9133333333333333,0.0,0.006666666666666667,0.08
Data_for_model/images/Crenated_2.tif,48,,Crenated,0.89,Crenated,False,,0.9024135558873007,0.301703383890499,0.89,0.0,0.0033333333333333335,0.10666666666666667
Data_for_model/images/Crenated_2.tif,49,Crenated,Crenated,0.94,Crenated,False,,0.17441479687858097,0.2153402874205404,0.94,0.0033333333333333335,0.016666666666666666,0.04
Data_for_model/images/Crenated_2.tif,51,,Crenated,1.0,Crenated,False,,0.37453532192048034,0.2975869239793887,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_2.tif,52,,Crenated,0.9966666666666667,Crenated,False,,0.27062610668490017,0.2487318028166668,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_2.tif,53,,Crenated,1.0,Crenated,False,,0.6815299426213948,0.2507540455702818,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_2.tif,55,,Crenated,0.9966666666666667,Crenated,False,,0.5191567031962768,0.2508428174274106,0.9966666666666667,0.0,0.0,0.0033333333333333335
Data_for_model/images/Crenated_2.tif,57,,Crenated,1.0,Crenated,False,,0.34828528431455263,0.2256533265856067,1.0,0.0,0.0,0.0
Data_for_model/images/Crenated_2.tif,60,,Crenated,0.9166666666666666,Crenated,False,,0.3412654475253709,0.2941774693294836,0.9166666666666666,0.0,0.016666666666666666,0.06666666666666667
Data_for_model/images/Crenated_2.tif,61,,Crenated,0.9566666666666667,Crenated,False,,0.361111741145389,0.2796757154517378,0.9566666666666667,0.006666666666666667,0.023333333333333334,0.013333333333333334
Data_for_model/images/Crenated_3.tif,1,Stressed,Stressed,0.9733333333333334,Stressed,False,,0.10723949695550461,0.4181886597117948,0.02,0.0,0.006666666666666667,0.9733333333333334
Data_for_model/images/Crenated_3.tif,2,,Healthy,0.8933333333333333,Healthy,False,,0.014271453616428231,0.8582200054254272,0.006666666666666667,0.0,0.8933333333333333,0.1
Data_for_model/images/Crenated_3.tif,3,Stressed,Stressed,0.8833333333333333,Stressed,False,,0.03533309774368343,0.6283663935507648,0.023333333333333334,0.0,0.09333333333333334,0.8833333333333333
Data_for_model/images/Crenated_3.tif,4,Healthy,Healthy,0.94,Healthy,False,,-0.0005184393188065739,0.6907832673081007,0.01,0.0,0.94,0.05
Data_for_model/images/Crenated_3.tif,5,,Stressed,0.8466666666666667,Stressed,False,,0.05969050120936026,0.6174652835517519,0.09333333333333334,0.0,0.06,0.8466666666666667
Data_for_model/images/Crenated_3.tif,6,,Stressed,0.7366666666666667,Stressed,False,,0.022686229027142568,0.5698953216851388,0.016666666666666666,0.0,0.24666666666666667,0.7366666666666667
Data_for_model/images/Crenated_3.tif,9,Stressed,Stressed,0.8966666666666666,Stressed,False,,0.13550900047843928,0.4456202517185346,0.08666666666666667,0.0,0.016666666666666666,0.8966666666666666
Data_for_model/images/Crenated_3.tif,10,,Stressed,0.7633333333333333,Stressed,False,,0.06240819550813215,0.531558102607567,0.08333333333333333,0.0,0.15333333333333332,0.7633333333333333
Data_for_model/images/Crenated_3.tif,11,,Healthy,0.7466666666666667,Healthy,True,healthy_but_irregular_or_textured; ,0.10025819601844999,0.744648721210224,0.03666666666666667,0.0033333333333333335,0.7466666666666667,0.21333333333333335
Data_for_model/images/Crenated_3.tif,12,Healthy,Healthy,0.9533333333333334,Healthy,False,,0.008071911459375136,0.764685750006212,0.0,0.0,0.9533333333333334,0.04666666666666667
Data_for_model/images/Crenated_3.tif,13,,Healthy,0.56,Healthy,True,low_confidence; healthy_but_irregular_or_textured; ,0.08516310152995055,0.6740797187081629,0.013333333333333334,0.0033333333333333335,0.56,0.42333333333333334
Data_for_model/images/Crenated_3.tif,14,,Stressed,0.7533333333333333,Stressed,False,,0.1804575246617801,0.4443734214080148,0.23,0.0,0.016666666666666666,0.7533333333333333
Data_for_model/images/Crenated_3.tif,15,Healthy,Healthy,0.95,Healthy,True,healthy_but_irregular_or_textured; ,0.11409233202519198,0.8452082434568116,0.0,0.0,0.95,0.05
Data_for_model/images/Crenated_3.tif,17,,Stressed,0.8266666666666667,Stressed,False,,0.15902995583842927,0.4340894992697249,0.14666666666666667,0.0,0.02666666666666667,0.8266666666666667
Data_for_model/images/Crenated_3.tif,18,Stressed,Stressed,0.9366666666666666,Stressed,False,,0.06676472372514863,0.4901800316429499,0.006666666666666667,0.0,0.056666666666666664,0.9366666666666666
Data_for_model/images/Crenated_3.tif,19,Stressed,Stressed,0.79,Stressed,False,,0.3610208304934136,0.9409134601702488,0.03,0.0033333333333333335,0.17666666666666667,0.79
Data_for_model/images/Crenated_3.tif,20,,Stressed,0.6033333333333334,Stressed,False,,0.17542407105245716,0.683116377867347,0.08666666666666667,0.013333333333333334,0.2966666666666667,0.6033333333333334
Data_for_model/images/Crenated_3.tif,21,,Stressed,0.44666666666666666,Stressed,True,low_confidence; ,0.0797571593828802,0.3234923830996628,0.39666666666666667,0.0,0.15666666666666668,0.44666666666666666
Data_for_model/images/Crenated_3.tif,22,,Stressed,0.9366666666666666,Stressed,False,,0.15013949847980568,0.4959198703771902,0.06333333333333334,0.0,0.0,0.9366666666666666
